"","Plot","SampleYear","Species","TotalStem","LiveBiomass","Elevation","Slope","BurnScar","PRam","Fire"
"1756","BS478",2021,"UMCA",7,17.0296250722134,950,34,"dolan_chalk",1,1
"1757","BS486",2007,"QUAG",10,662247.691551936,491,22,"control",0,0
"1758","BS486",2007,"UMCA",18,388.459046890962,491,22,"control",0,0
"1759","BS494",2007,"LIDE",10,95.6905723635926,442,32,"control",1,0
"1760","BS494",2007,"SESE",11,381637.487882762,442,32,"control",1,0
"1761","BS494",2007,"UMCA",8,6520.56419481818,442,32,"control",1,0
"1762","BS494",2010,"LIDE",29,330.407031657408,442,32,"control",1,0
"1763","BS494",2010,"SESE",12,363995.553165877,442,32,"control",1,0
"1764","BS494",2010,"UMCA",8,7306.99364347052,442,32,"control",1,0
"1765","BS494",2013,"LIDE",38,889.67280685925,442,32,"control",1,0
"1766","BS494",2013,"SESE",13,386445.654511663,442,32,"control",1,0
"1767","BS494",2013,"UMCA",9,7244.64463589009,442,32,"control",1,0
"1768","BS494",2018,"LIDE",49,1640.00934706406,442,32,"control",1,0
"1769","BS494",2018,"SESE",30,393064.200210726,442,32,"control",1,0
"1770","BS494",2018,"UMCA",9,6917.40837288523,442,32,"control",1,0
"1771","BS494",2022,"LIDE",28,2229.72560120848,442,32,"control",1,0
"1772","BS494",2022,"SESE",34,381671.770999685,442,32,"control",1,0
"1773","BS494",2022,"UMCA",8,7224.73970650994,442,32,"control",1,0
"1774","BS499",2006,"LIDE",54,1679.98356881184,808,36,"control",0,0
"1775","BS499",2006,"QUAG",1,56.5242572258857,808,36,"control",0,0
"1776","BS499",2009,"LIDE",7,143.260550041292,808,36,"control",0,0
"1777","BS499",2011,"LIDE",37,1721.63644846853,808,36,"control",0,0
"1778","BS499",2011,"QUAG",2,82.2782737332031,808,36,"control",0,0
"1779","BS499",2014,"LIDE",31,1694.70145730328,808,36,"control",0,0
"1780","BS499",2014,"QUAG",1,80.8446132997434,808,36,"control",0,0
"1781","BS499",2019,"LIDE",29,1861.85164446607,808,36,"control",1,0
"1782","BS499",2019,"QUAG",1,90.1104112754552,808,36,"control",1,0
"1783","BS499",2022,"LIDE",22,1878.47254406469,808,36,"control",1,0
"1784","BS499",2022,"QUAG",1,105.136069293904,808,36,"control",1,0
"1785","BS504",2006,"PIPO",15,24254.6578537926,668,22,"control",0,0
"1786","BS504",2006,"QUAG",269,72540.0965514859,668,22,"control",0,0
"1787","BS513",2006,"QUAG",3,60613.0642300109,310,33,"dolan",0,0
"1788","BS513",2006,"SESE",1,2.81040007894283,310,33,"dolan",0,0
"1789","BS513",2006,"UMCA",44,127193.546566165,310,33,"dolan",0,0
"1790","BS513",2009,"SESE",1,11.4294996228899,310,33,"dolan",0,0
"1791","BS513",2009,"UMCA",1,2.19006729913306,310,33,"dolan",0,0
"1792","BS513",2011,"QUAG",6,61834.3946322955,310,33,"dolan",1,0
"1793","BS513",2011,"SESE",2,30.4279576030837,310,33,"dolan",1,0
"1794","BS513",2011,"UMCA",56,124456.58663434,310,33,"dolan",1,0
"1795","BS513",2014,"QUAG",7,62028.3880890032,310,33,"dolan",1,0
"1796","BS513",2014,"SESE",2,65.2116191321175,310,33,"dolan",1,0
"1797","BS513",2014,"UMCA",64,125613.828183778,310,33,"dolan",1,0
"1798","BS513",2019,"QUAG",5,21474.2490794677,310,33,"dolan",1,0
"1799","BS513",2019,"SESE",3,175.750394291556,310,33,"dolan",1,0
"1800","BS513",2019,"UMCA",72,119091.178519515,310,33,"dolan",1,0
"1801","BS513",2021,"QUAG",1,21099.8615105585,310,33,"dolan",1,1
"1802","BS513",2021,"UMCA",28,23590.2212655627,310,33,"dolan",1,1
"1803","BS518",2006,"ARME",87,114094.645625821,147,36,"sober",1,0
"1804","BS518",2006,"LIDE",18,40611.43748956,147,36,"sober",1,0
"1805","BS518",2006,"QUAG",1,25273.5532167836,147,36,"sober",1,0
"1806","BS519",2006,"ARME",1,21044.7904729764,539,32,"sober",1,0
"1807","BS519",2006,"LIDE",75,485527.476983764,539,32,"sober",1,0
"1808","BS520",2007,"QUAG",6,79462.9062443564,88,28,"control",1,0
"1809","BS520",2007,"UMCA",16,33240.9012709214,88,28,"control",1,0
"1810","BS520",2011,"QUAG",6,36495.1147343028,88,28,"control",1,0
"1811","BS520",2011,"UMCA",18,35392.5309979904,88,28,"control",1,0
"1812","BS520",2014,"QUAG",7,31155.0950815908,88,28,"control",1,0
"1813","BS520",2014,"UMCA",19,36596.152782639,88,28,"control",1,0
"1814","BS520",2022,"QUAG",5,35364.1118716525,88,28,"control",1,0
"1815","BS520",2022,"UMCA",15,33075.7610481351,88,28,"control",1,0
"1816","BS521",2007,"LIDE",113,350835.372131468,549,35,"chalk",1,0
"1817","BS521",2007,"UMCA",1,28.5997705520439,549,35,"chalk",1,0
"1818","BS521",2018,"LIDE",324,13176.6133095572,549,35,"chalk",1,1
"1819","BS521",2022,"LIDE",164,19908.1938174947,549,35,"chalk",1,1
"1820","BS600",2007,"ARME",1,4691.60294484946,549,32,"sober",1,0
"1821","BS600",2007,"LIDE",47,165609.920166394,549,32,"sober",1,0
"1822","BS600",2007,"SESE",10,915602.663614351,549,32,"sober",1,0
"1823","BS600",2018,"LIDE",3,119724.54870571,549,32,"sober",1,1
"1824","BS600",2018,"SESE",3,96099.9214282655,549,32,"sober",1,1
"1825","BS600",2023,"LIDE",19,22839.4295075582,549,32,"sober",1,1
"1826","BS600",2023,"SESE",9,920971.244975962,549,32,"sober",1,1
"1827","BS601",2007,"LIDE",21,53195.2746784772,603,25,"sober",1,0
"1828","BS601",2007,"SESE",13,578853.773908703,603,25,"sober",1,0
"1829","BS601",2009,"LIDE",2,5.56312272723358,603,25,"sober",1,0
"1830","BS601",2010,"LIDE",23,53934.5074702893,603,25,"sober",1,0
"1831","BS601",2010,"SESE",13,572818.567894019,603,25,"sober",1,0
"1832","BS601",2013,"LIDE",22,4901.40063266933,603,25,"sober",1,0
"1833","BS601",2013,"SESE",12,595390.80133209,603,25,"sober",1,0
"1834","BS601",2018,"SESE",53,549926.517463714,603,25,"sober",1,1
"1835","BS601",2022,"LIDE",10,77.8873062164774,603,25,"sober",1,1
"1836","BS601",2022,"SESE",29,550980.158189704,603,25,"sober",1,1
"1837","BS603",2007,"LIDE",57,143022.283496923,491,31,"sober",1,0
"1838","BS603",2007,"SESE",10,128268.478390404,491,31,"sober",1,0
"1839","BS603",2007,"UMCA",4,1893.59563110601,491,31,"sober",1,0
"1840","BS603",2009,"LIDE",27,30654.2021410186,491,31,"sober",1,0
"1841","BS603",2010,"LIDE",90,152361.884114724,491,31,"sober",1,0
"1842","BS603",2010,"SESE",9,108664.874594127,491,31,"sober",1,0
"1843","BS603",2010,"UMCA",4,2512.73460423167,491,31,"sober",1,0
"1844","BS603",2013,"LIDE",86,48977.7618411876,491,31,"sober",1,0
"1845","BS603",2013,"SESE",8,120577.693753495,491,31,"sober",1,0
"1846","BS603",2013,"UMCA",4,2899.39489184068,491,31,"sober",1,0
"1847","BS603",2018,"SESE",38,106034.869589857,491,31,"sober",1,1
"1848","BS603",2018,"UMCA",14,80.0094985508368,491,31,"sober",1,1
"1849","BS603",2022,"ARME",4,24.4636406349147,491,31,"sober",1,1
"1850","BS603",2022,"ARME",4,24.4636406349147,491,31,"sober",1,1
"1851","BS603",2022,"LIDE",35,819.949722603588,491,31,"sober",1,1
"1852","BS603",2022,"LIDE",35,819.949722603588,491,31,"sober",1,1
"1853","BS603",2022,"SESE",10,110747.465686634,491,31,"sober",1,1
"1854","BS603",2022,"SESE",10,110747.465686634,491,31,"sober",1,1
"1855","BS603",2022,"UMCA",8,388.026704922209,491,31,"sober",1,1
"1856","BS603",2022,"UMCA",8,388.026704922209,491,31,"sober",1,1
"1857","BS604",2007,"LIDE",31,21791.3186118675,550,33,"sober",1,0
"1858","BS604",2007,"SESE",23,560617.716960863,550,33,"sober",1,0
"1859","BS604",2018,"LIDE",7,26.602436222536,550,33,"sober",1,1
"1860","BS604",2018,"SESE",87,536599.537986566,550,33,"sober",1,1
"1861","BS605",2007,"SESE",5,634196.201679136,119,35,"control",1,0
"1862","BS605",2007,"UMCA",20,34052.2522000789,119,35,"control",1,0
"1863","BS607",2007,"ARME",64,238118.071663404,1018,19,"sober_chalk",0,0
"1864","BS607",2007,"LIDE",5,9239.4298321984,1018,19,"sober_chalk",0,0
"1865","BS610",2007,"LIDE",113,61928.3846929921,206,44,"dolan_chalk",0,0
"1866","BS610",2007,"SESE",38,516835.097746481,206,44,"dolan_chalk",0,0
"1867","BS610",2021,"LIDE",1,30939.3051771433,206,44,"dolan_chalk",0,1
"1868","BS610",2021,"SESE",10,536456.634899097,206,44,"dolan_chalk",0,1
"1869","BS611",2007,"LIDE",81,30925.8277700656,378,35,"dolan_chalk",1,0
"1870","BS611",2007,"SESE",33,146326.010784642,378,35,"dolan_chalk",1,0
"1871","BS611",2007,"UMCA",2,8.01671145971475,378,35,"dolan_chalk",1,0
"1872","BS611",2009,"LIDE",3,23.7064706626223,378,35,"dolan_chalk",1,1
"1873","BS611",2009,"SESE",11,22.1332146052663,378,35,"dolan_chalk",1,1
"1874","BS611",2010,"LIDE",17,29765.3018272661,378,35,"dolan_chalk",1,1
"1875","BS611",2010,"SESE",65,139124.708407846,378,35,"dolan_chalk",1,1
"1876","BS611",2013,"LIDE",61,28443.3694019211,378,35,"dolan_chalk",1,1
"1877","BS611",2013,"SESE",80,140224.647347931,378,35,"dolan_chalk",1,1
"1878","BS611",2013,"UMCA",1,10.3079790156517,378,35,"dolan_chalk",1,1
"1879","BS611",2018,"LIDE",119,4769.29585718685,378,35,"dolan_chalk",1,1
"1880","BS611",2018,"SESE",71,153359.110231147,378,35,"dolan_chalk",1,1
"1881","BS611",2018,"UMCA",5,50.0518007013102,378,35,"dolan_chalk",1,1
"1882","BS611",2021,"LIDE",5,1740.9228432709,378,35,"dolan_chalk",1,1
"1883","BS611",2021,"SESE",3,148175.654222638,378,35,"dolan_chalk",1,1
"1884","BS612",2007,"LIDE",112,5534.78733634539,415,34,"dolan_chalk",1,0
"1885","BS612",2007,"SESE",60,715635.650555742,415,34,"dolan_chalk",1,0
"1886","BS612",2021,"SESE",9,712731.182537652,415,34,"dolan_chalk",1,1
"1887","BS613",2007,"LIDE",126,53041.6514055894,291,40,"dolan_chalk",1,0
"1888","BS613",2007,"SESE",20,352143.383944932,291,40,"dolan_chalk",1,0
"1889","BS613",2018,"LIDE",66,8053.90380602564,291,40,"dolan_chalk",1,1
"1890","BS613",2018,"SESE",13,371490.738610507,291,40,"dolan_chalk",1,1
"1891","BS613",2021,"SESE",17,361744.012338057,291,40,"dolan_chalk",1,1
"1892","BS620",2007,"LIDE",107,1890.03875812721,284,36,"control",1,0
"1893","BS620",2007,"SESE",13,703993.926149164,284,36,"control",1,0
"1894","BS621",2007,"LIDE",3,192.341038325115,218,38,"chalk",1,0
"1895","BS621",2007,"SESE",72,1829974.93341577,218,38,"chalk",1,0
"1896","BS622",2007,"QUAG",9,1667.68128158929,55,38,"control",1,0
"1897","BS622",2007,"SESE",15,609972.83035535,55,38,"control",1,0
"1898","BS622",2007,"UMCA",21,110734.037197411,55,38,"control",1,0
"1899","BS623",2007,"LIDE",87,331999.312464689,341,38,"control",1,0
"1900","BS623",2007,"SESE",9,113793.114328049,341,38,"control",1,0
"1901","BS623",2007,"UMCA",1,11.6663002408312,341,38,"control",1,0
"1902","BS624",2007,"SESE",215,137794.378818442,435,12,"control",0,0
"1903","BS625",2007,"LIDE",54,430389.534892104,302,0,"control",1,0
"1904","BS625",2007,"SESE",6,133193.131727439,302,0,"control",1,0
"1905","BS625",2007,"UMCA",9,20760.7481263223,302,0,"control",1,0
"1906","BS626",2007,"SESE",77,1234561.91122462,357,43,"control",0,0
"1907","BS627",2007,"LIDE",23,84299.0026939792,119,28,"chalk",1,0
"1908","BS627",2007,"SESE",2,38613.5860401653,119,28,"chalk",1,0
"1909","BS627",2007,"UMCA",17,155391.844096402,119,28,"chalk",1,0
"1910","BS628",2007,"UMCA",23,47859.7230716411,62,7,"control",1,0
"1911","BS629",2007,"LIDE",57,15191.9056977518,373,30,"chalk",1,0
"1912","BS629",2007,"SESE",27,690248.261101051,373,30,"chalk",1,0
"1913","BS629",2009,"SESE",8,210674.874966784,373,30,"chalk",1,1
"1914","BS629",2018,"ARME",10,49.5765048097023,373,30,"chalk",1,1
"1915","BS629",2018,"LIDE",81,2089.11576589825,373,30,"chalk",1,1
"1916","BS629",2018,"SESE",88,671259.839538711,373,30,"chalk",1,1
"1917","BS632",2007,"LIDE",53,24522.070470623,499,19,"sober_chalk",0,0
"1918","BS632",2007,"SESE",21,1359290.1750118,499,19,"sober_chalk",0,0
"1919","BS632",2009,"SESE",3,5.81120490461893,499,19,"sober_chalk",0,1
"1920","BS632",2018,"LIDE",4,14.2242026053606,499,19,"sober_chalk",0,1
"1921","BS632",2018,"SESE",37,1278634.88737262,499,19,"sober_chalk",0,1
"1922","BS632",2023,"LIDE",33,704.427735101056,499,19,"sober_chalk",0,1
"1923","BS632",2023,"SESE",33,1328020.37239566,499,19,"sober_chalk",0,1
"1924","BS633",2007,"ARME",12,537294.570175276,639,33,"sober_chalk",1,0
"1925","BS633",2007,"LIDE",29,22661.4707777858,639,33,"sober_chalk",1,0
"1926","BS633",2007,"QUAG",5,32676.0323312662,639,33,"sober_chalk",1,0
"1927","BS633",2009,"ARME",2,6.88157543488622,639,33,"sober_chalk",1,1
"1928","BS633",2011,"ARME",18,416873.248250452,639,33,"sober_chalk",1,1
"1929","BS633",2011,"LIDE",2,12997.9371995278,639,33,"sober_chalk",1,1
"1930","BS633",2011,"QUAG",2,29337.7306996795,639,33,"sober_chalk",1,1
"1931","BS633",2014,"ARME",36,318115.933760599,639,33,"sober_chalk",1,1
"1932","BS633",2014,"LIDE",57,15417.0648506891,639,33,"sober_chalk",1,1
"1933","BS633",2014,"QUAG",2,30611.4450863979,639,33,"sober_chalk",1,1
"1934","BS633",2019,"ARME",5,210569.949841025,639,33,"sober_chalk",1,1
"1935","BS633",2019,"LIDE",20,695.365327106946,639,33,"sober_chalk",1,1
"1936","BS633",2019,"QUAG",2,36820.9211636593,639,33,"sober_chalk",1,1
"1937","BS633",2023,"ARME",26,192125.053851602,639,33,"sober_chalk",1,1
"1938","BS633",2023,"LIDE",34,3704.25826116121,639,33,"sober_chalk",1,1
"1939","BS633",2023,"QUAG",5,40808.126109053,639,33,"sober_chalk",1,1
