Plot,Species,StemId,SampleYear,Status,DBH
BS002,LIDE,5205-1,2022,L,3.3
BS002,SESE,5206-1,2022,L,3
BS002,SESE,5206-2,2022,L,3.8
BS002,SESE,5206-4,2022,L,3.5
BS002,SESE,5207-1,2022,L,3.5
BS002,SESE,5207-2,2022,L,4.7
BS002,SESE,14185-1,2022,L,5.9
BS003,UMCA,5208-1,2006,L,1.3
BS003,QUAG,5209-1,2006,L,51
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,QUAG,5213-1,2006,L,42
BS003,TODI,5214-1,2006,L,1.2
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,QUAG,5222-1,2006,L,70
BS003,QUAG,5222-2,2006,L,1.8
BS003,RIGSP,,2006,,NA
BS003,QUAG,5224-1,2006,L,42.2
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,RIGSP,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,QUAG,5233-1,2006,D,65
BS003,HODI,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,LOHI,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,HODI,,2006,,NA
BS003,HODI,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,RIGSP,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,QUAG,5246-1,2006,L,37.1
BS003,QUAG,5247-1,2006,L,72
BS003,QUAG,5248-1,2006,D,NA
BS003,RHCA,,2006,,NA
BS003,QUAG,5250-1,2006,L,1.8
BS003,QUAG,5250-2,2006,L,3.5
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,LIDE,5253-1,2006,L,3.7
BS003,LIDE,5253-2,2006,L,8.5
BS003,LIDE,5253-3,2006,L,8.3
BS003,LIDE,5253-4,2006,L,6
BS003,LIDE,5253-5,2006,L,11.8
BS003,LIDE,5253-6,2006,L,3.4
BS003,LIDE,5253-7,2006,L,13.4
BS003,LIDE,5253-8,2006,L,1.6
BS003,LIDE,5253-9,2006,L,2.1
BS003,LIDE,5253-10,2006,D,1.2
BS003,RHCA,,2006,,NA
BS003,LIDE,5255-1,2006,L,2.3
BS003,RHCA,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,QUAG,5258-1,2006,L,21.6
BS003,RHCA,,2006,,NA
BS003,TODI,,2006,,NA
BS003,RHCA,,2006,,NA
BS003,UMCA,,2006,,NA
BS004,QUCH,5263-1,2006,L,3.5
BS004,QUCH,5263-2,2006,L,6.3
BS004,QUCH,5263-3,2006,L,8.2
BS004,QUCH,5263-4,2006,L,1.3
BS004,QUCH,5263-5,2006,L,1.5
BS004,QUCH,5263-6,2006,L,2.5
BS004,QUCH,5263-7,2006,L,1.3
BS004,QUCH,5263-8,2006,L,2.2
BS004,QUCH,5263-9,2006,L,1.3
BS004,QUCH,5263-10,2006,L,7.3
BS004,QUCH,5263-11,2006,L,2.3
BS004,QUCH,5263-12,2006,L,2.7
BS004,QUCH,5264-1,2006,L,8.7
BS004,QUCH,5264-2,2006,L,2.8
BS004,QUCH,5264-3,2006,L,5.7
BS004,QUCH,5264-4,2006,L,4
BS004,QUCH,5264-5,2006,L,9.2
BS004,QUCH,5264-6,2006,L,4.8
BS004,QUCH,5264-7,2006,L,3.5
BS004,QUCH,5264-8,2006,L,3
BS004,QUCH,5264-9,2006,L,2
BS004,QUCH,5264-10,2006,L,5
BS004,QUCH,5264-11,2006,L,5.5
BS004,QUCH,5264-12,2006,L,3
BS004,QUCH,5264-13,2006,L,3
BS004,TODI,,2006,,NA
BS004,TODI,,2006,,NA
BS004,CEOL,5267-1,2006,L,6.4
BS004,QUCH,5268-1,2006,L,5.5
BS004,QUCH,5268-2,2006,L,7.5
BS004,QUCH,5268-3,2006,L,2
BS004,QUCH,5268-4,2006,L,1.4
BS004,QUCH,5268-5,2006,L,3.4
BS004,QUCH,5268-6,2006,L,2.5
BS004,QUCH,5268-7,2006,L,1
BS004,QUCH,5268-8,2006,L,5.5
BS004,QUCH,5268-9,2006,L,2.6
BS004,QUCH,5268-10,2006,L,4.9
BS004,QUCH,5268-11,2006,L,11.5
BS004,QUCH,5268-12,2006,L,1.3
BS004,QUCH,5268-13,2006,L,3
BS004,QUCH,5268-14,2006,L,13
BS004,QUCH,5268-15,2006,L,4.7
BS004,QUCH,5268-16,2006,L,2.2
BS004,QUCH,5268-17,2006,L,6.2
BS004,QUCH,5268-18,2006,L,3
BS004,QUCH,5268-19,2006,L,2.9
BS004,QUCH,5268-20,2006,L,4
BS004,QUCH,5268-21,2006,L,3.6
BS004,QUCH,5268-22,2006,L,3
BS004,QUCH,5268-23,2006,L,2.5
BS004,QUCH,5268-24,2006,L,2.2
BS004,QUCH,5268-25,2006,L,2
BS004,QUCH,5268-26,2006,L,7
BS004,QUCH,5268-27,2006,L,2.5
BS004,QUCH,5268-28,2006,L,10
BS004,QUCH,5268-29,2006,L,2.3
BS004,QUCH,5268-30,2006,L,3.7
BS004,QUCH,5268-31,2006,L,8.5
BS004,QUCH,5268-32,2006,L,3.6
BS004,QUCH,5268-33,2006,L,1.4
BS004,QUCH,5268-34,2006,L,2.1
BS004,QUCH,5268-35,2006,L,11.6
BS004,QUCH,5268-36,2006,L,2.7
BS004,QUCH,5268-37,2006,L,5.3
BS004,QUCH,5268-38,2006,D,1.3
BS004,QUCH,5268-39,2006,D,1.9
BS004,QUCH,5268-40,2006,D,1.5
BS004,QUCH,5268-41,2006,D,2.3
BS004,QUCH,5268-42,2006,D,2.5
BS004,QUCH,5269-1,2006,L,2.1
BS004,QUCH,5269-2,2006,L,1.8
BS004,QUCH,5269-3,2006,L,2.3
BS004,QUCH,5269-4,2006,L,1.7
BS004,QUCH,5269-5,2006,L,5.8
BS004,QUCH,5269-6,2006,L,2.3
BS004,QUCH,5269-7,2006,L,2.2
BS004,QUCH,5269-8,2006,L,5.5
BS004,QUCH,5269-9,2006,L,1
BS004,QUCH,5270-1,2006,L,2.1
BS004,QUCH,5270-2,2006,L,1.6
BS004,QUCH,5270-3,2006,L,1.2
BS004,QUCH,5271-1,2006,L,3.3
BS004,QUCH,5271-2,2006,L,2.1
BS004,QUCH,5271-3,2006,L,3.4
BS004,QUCH,5271-4,2006,L,1.4
BS004,QUCH,5271-5,2006,L,2.7
BS004,QUCH,5271-6,2006,L,1.2
BS004,QUCH,5271-7,2006,L,2.4
BS004,QUCH,5271-8,2006,L,7.7
BS004,QUCH,5271-9,2006,L,3.5
BS004,QUCH,5271-10,2006,L,2.1
BS004,QUCH,5271-11,2006,L,4.5
BS004,QUCH,5271-12,2006,L,8.2
BS004,QUCH,5271-13,2006,L,2.5
BS004,QUCH,5271-14,2006,L,2.4
BS004,QUCH,5271-15,2006,L,2
BS004,QUCH,5272-12,2006,L,3
BS004,QUCH,5272-13,2006,L,2.3
BS004,QUCH,5272-14,2006,L,2.3
BS004,QUCH,5272-15,2006,L,2.7
BS004,QUCH,5272-1,2006,L,13.5
BS004,QUCH,5272-2,2006,L,9.5
BS004,QUCH,5272-3,2006,L,13.1
BS004,QUCH,5272-4,2006,L,2.2
BS004,QUCH,5272-5,2006,L,7.2
BS004,QUCH,5272-6,2006,L,11.1
BS004,QUCH,5272-7,2006,L,2.4
BS004,QUCH,5272-8,2006,L,2.2
BS004,QUCH,5272-9,2006,L,5.6
BS004,QUCH,5272-10,2006,L,4.2
BS004,QUCH,5272-11,2006,L,7.5
BS004,TODI,,2006,,NA
BS004,RHIL,,2006,,NA
BS004,TODI,,2006,,NA
BS004,TODI,,2006,,NA
BS004,RHIL,5277-1,2006,L,2.5
BS004,QUAG,5278-1,2006,L,13.1
BS004,QUAG,5278-2,2006,L,4.9
BS004,QUAG,5278-3,2006,L,1.3
BS004,QUAG,5278-4,2006,L,1.4
BS004,QUAG,5278-5,2006,L,1.5
BS004,QUAG,5278-6,2006,L,8.5
BS004,QUAG,5278-7,2006,L,2.1
BS004,QUAG,5278-8,2006,L,2.3
BS004,QUAG,5279-1,2006,L,7.5
BS004,QUAG,5279-2,2006,L,2
BS004,QUAG,5279-3,2006,L,3.1
BS004,QUAG,5279-4,2006,L,9.8
BS004,QUAG,5279-5,2006,L,7.9
BS004,QUAG,5279-6,2006,L,2.5
BS004,QUAG,5280-1,2006,L,2.3
BS004,QUAG,5280-2,2006,L,1.7
BS004,QUAG,5280-3,2006,L,6.8
BS004,QUAG,5280-4,2006,L,9.5
BS004,QUAG,5280-5,2006,L,5.1
BS004,QUAG,5280-6,2006,L,2.1
BS004,QUAG,5280-7,2006,L,4.1
BS004,QUAG,5280-8,2006,L,3.9
BS004,TODI,5281-1,2006,L,1.3
BS004,TODI,5282-1,2006,L,1.2
BS004,QUAG,5283-1,2006,L,1.4
BS004,QUAG,5283-2,2006,L,10.4
BS004,QUAG,5283-3,2006,L,1.9
BS004,QUAG,5283-4,2006,L,3
BS004,QUAG,5283-5,2006,L,1.8
BS004,RHIL,,2006,,NA
BS004,TODI,,2006,,NA
BS004,TODI,,2006,,NA
BS004,LIDE,5287-1,2006,L,14.9
BS004,LIDE,5287-2,2006,L,9
BS004,LIDE,5287-3,2006,L,2.5
BS004,LIDE,5287-4,2006,L,3.5
BS004,LIDE,5287-5,2006,L,16.8
BS004,LIDE,5287-6,2006,L,6.2
BS004,LIDE,5287-7,2006,L,1.5
BS004,LIDE,5287-8,2006,L,2.3
BS004,LIDE,5287-9,2006,L,2.3
BS004,LIDE,5287-10,2006,L,9.8
BS004,TODI,5288-1,2006,L,1.6
BS004,RHIL,5289-1,2006,L,4.2
BS004,RHIL,5290-1,2006,L,4.2
BS004,QUCH,5291-1,2006,L,13.3
BS004,QUCH,5291-2,2006,L,2.1
BS004,QUCH,5291-3,2006,L,11.9
BS004,QUCH,5291-4,2006,L,2.7
BS004,QUCH,5291-5,2006,L,5.5
BS004,QUCH,5291-6,2006,L,5.4
BS004,QUCH,5291-7,2006,L,3.3
BS004,QUCH,5291-8,2006,L,1.7
BS004,QUCH,5291-9,2006,L,9.4
BS004,QUCH,5291-10,2006,L,5
BS004,TODI,,2006,,NA
BS004,QUCH,5293-1,2006,L,5
BS004,QUCH,5294-1,2006,L,1.1
BS004,QUCH,5295-1,2006,L,1.2
BS004,QUCH,5296-1,2006,L,7.4
BS004,QUCH,5296-2,2006,L,1.7
BS004,QUCH,5296-3,2006,L,6.8
BS004,QUCH,5296-4,2006,L,4.2
BS004,QUCH,5296-5,2006,L,4.6
BS004,QUCH,5296-6,2006,L,1.8
BS004,QUCH,5296-7,2006,L,5.3
BS004,QUCH,5296-8,2006,L,2.2
BS004,QUCH,5296-9,2006,L,2.1
BS004,QUCH,5296-10,2006,L,1.9
BS004,QUCH,5296-11,2006,L,2.1
BS004,QUCH,5296-12,2006,L,1.7
BS004,QUCH,5296-13,2006,L,1.9
BS004,QUCH,5296-14,2006,L,2
BS004,QUAG,5297-1,2006,L,4.1
BS004,QUAG,5297-2,2006,L,2.6
BS004,QUAG,5297-3,2006,L,1.5
BS004,QUAG,5297-4,2006,L,1.8
BS004,QUAG,5297-5,2006,L,6.2
BS004,QUAG,5297-6,2006,L,1.7
BS004,QUAG,5297-7,2006,L,18
BS004,QUAG,5297-8,2006,L,9.7
BS004,QUAG,5297-9,2006,L,4.8
BS004,QUAG,5297-10,2006,L,3.1
BS004,QUAG,5297-11,2006,L,2.4
BS004,QUAG,5297-12,2006,L,1.5
BS004,QUAG,5297-13,2006,L,8.1
BS004,QUAG,5297-14,2006,L,6.2
BS004,QUAG,5297-15,2006,L,3.1
BS004,TODI,5298-1,2006,L,2.2
BS004,QUCH,5299-1,2006,L,6.3
BS004,QUCH,5299-2,2006,L,2.1
BS004,QUCH,5299-3,2006,L,3.5
BS004,QUCH,5299-4,2006,L,1.7
BS004,QUCH,5299-5,2006,L,2
BS004,QUCH,5299-6,2006,L,4.2
BS004,QUCH,5299-7,2006,L,6.2
BS004,QUCH,5299-8,2006,L,1.3
BS004,TODI,5300-1,2006,L,1
BS004,QUAG,5301-1,2006,L,3.6
BS004,QUAG,5301-2,2006,L,9.5
BS004,QUAG,5301-3,2006,L,3.3
BS004,QUAG,5301-4,2006,L,2.1
BS004,QUAG,5301-5,2006,L,2.9
BS004,QUAG,5301-6,2006,L,4
BS004,QUAG,5301-7,2006,L,13.5
BS004,QUAG,5301-8,2006,L,14.7
BS004,QUAG,5301-9,2006,L,2.2
BS004,QUAG,5301-10,2006,L,1.8
BS004,QUAG,5301-11,2006,L,18.3
BS004,QUAG,5301-12,2006,L,3.2
BS004,QUAG,5301-13,2006,L,10.1
BS004,QUAG,5301-14,2006,L,2.8
BS004,QUAG,5301-15,2006,L,2.2
BS004,QUAG,5301-16,2006,D,2.5
BS004,QUCH,5302-1,2006,L,7.1
BS004,QUCH,5302-2,2006,L,2.2
BS004,QUCH,5302-3,2006,L,2.8
BS004,QUCH,5302-4,2006,L,1.8
BS004,QUCH,5302-5,2006,L,1.2
BS004,QUCH,5302-6,2006,L,4.5
BS004,QUCH,5302-7,2006,L,2.7
BS004,QUCH,5302-8,2006,L,11.1
BS004,QUCH,5302-9,2006,L,1.5
BS004,QUCH,5302-10,2006,L,1.3
BS004,QUCH,5302-11,2006,L,2.1
BS004,QUCH,5302-12,2006,L,8.6
BS004,QUCH,5302-13,2006,L,2.4
BS004,QUCH,5302-14,2006,L,2.4
BS004,QUCH,5302-15,2006,L,2.3
BS004,TODI,,2006,,NA
BS004,QUCH,5304-1,2006,L,7.3
BS004,QUCH,5304-2,2006,L,3.2
BS004,QUCH,5304-3,2006,L,2
BS004,QUCH,5304-4,2006,L,16
BS004,QUCH,5304-5,2006,L,3.3
BS004,QUCH,5304-6,2006,L,16.1
BS004,QUCH,5304-7,2006,L,3.6
BS004,QUCH,5305-1,2006,L,7.8
BS004,QUCH,5305-2,2006,L,8
BS004,QUCH,5305-3,2006,L,3.2
BS004,QUCH,5305-4,2006,L,8.3
BS004,QUCH,5305-5,2006,L,3.6
BS004,QUCH,5305-6,2006,L,2.3
BS004,QUCH,5306-1,2006,L,4.6
BS004,QUCH,5306-2,2006,L,1.8
BS004,QUCH,5306-3,2006,L,1.4
BS004,QUCH,5306-4,2006,L,1.4
BS004,QUCH,5306-5,2006,L,1.5
BS004,QUCH,5306-6,2006,L,4
BS004,QUCH,5306-7,2006,L,5.3
BS004,QUCH,5306-8,2006,L,3
BS004,QUCH,5306-9,2006,L,1.1
BS004,QUCH,5306-10,2006,L,2.6
BS004,QUCH,5306-11,2006,L,1.4
BS004,QUCH,5306-12,2006,L,5.3
BS004,QUCH,5306-13,2006,L,1.6
BS004,QUCH,5307-1,2006,L,2.7
BS004,QUCH,5307-2,2006,L,3
BS004,QUCH,5307-3,2006,L,2.2
BS004,QUCH,5307-4,2006,L,5.7
BS004,QUCH,5307-5,2006,L,1.4
BS004,QUCH,5307-6,2006,L,2.8
BS004,QUCH,5307-7,2006,L,3.4
BS004,QUCH,5307-8,2006,L,2.9
BS004,QUCH,5307-9,2006,L,6
BS004,QUCH,5307-10,2006,L,1.1
BS004,QUCH,5307-11,2006,L,1.3
BS004,QUCH,5307-12,2006,L,3.6
BS004,QUCH,5307-13,2006,L,1.5
BS004,QUCH,5307-14,2006,L,1.9
BS004,QUCH,5307-15,2006,L,1.8
BS004,QUCH,5307-16,2006,L,1.9
BS004,QUCH,5307-17,2006,L,2.1
BS004,QUCH,5307-18,2006,L,3.6
BS004,QUCH,5307-19,2006,L,2.5
BS004,QUCH,5307-20,2006,L,3.6
BS004,QUCH,5307-21,2006,L,2.9
BS004,QUCH,5308-1,2006,L,2.4
BS004,QUCH,5308-2,2006,L,1.6
BS004,QUCH,5308-3,2006,L,1.4
BS004,QUCH,5308-4,2006,L,1.2
BS004,QUCH,5308-5,2006,L,1.5
BS004,QUCH,5308-6,2006,L,1.4
BS004,QUCH,5308-7,2006,L,2
BS004,QUAG,5309-1,2006,L,4
BS004,QUAG,5309-2,2006,L,2.8
BS004,QUCH,5310-1,2006,L,5.1
BS004,QUCH,5310-2,2006,L,2.7
BS004,QUCH,5310-3,2006,L,5
BS004,QUCH,5310-4,2006,L,3.5
BS004,QUCH,5310-5,2006,L,4.8
BS004,QUCH,5310-6,2006,L,4.9
BS004,QUCH,5310-7,2006,L,3.1
BS004,QUCH,5311-1,2006,L,2.5
BS004,QUCH,5311-2,2006,L,2.2
BS004,QUCH,5311-3,2006,L,1.5
BS004,QUCH,5311-4,2006,L,1.8
BS004,QUCH,5311-5,2006,L,1.5
BS004,QUCH,5311-6,2006,L,1.2
BS004,QUCH,5311-7,2006,L,1.5
BS004,QUCH,5311-8,2006,L,1.5
BS004,QUCH,5311-9,2006,L,1.2
BS004,TODI,,2006,,NA
BS005,QUCH,5313-1,2006,L,1.3
BS005,QUCH,5313-2,2006,L,1.2
BS005,QUPA,5314-1,2006,L,4
BS005,QUPA,5314-2,2006,L,3
BS005,QUPA,5314-3,2006,L,2.5
BS005,QUPA,5314-4,2006,L,10.7
BS005,QUPA,5314-5,2006,L,4.5
BS005,QUPA,5314-6,2006,L,1.4
BS005,QUPA,5314-7,2006,L,1.3
BS005,QUPA,5314-8,2006,L,4.8
BS005,QUPA,5314-9,2006,L,2.3
BS005,QUPA,5314-10,2006,L,3
BS005,QUPA,5314-11,2006,L,2
BS005,QUPA,5314-12,2006,L,1.9
BS005,QUPA,5314-13,2006,L,1.7
BS005,QUPA,5314-14,2006,L,3.3
BS005,QUPA,5314-15,2006,D,11.4
BS005,QUPA,5314-16,2006,D,9
BS005,QUPA,5314-17,2006,D,1.4
BS005,QUPA,5314-18,2006,D,1.4
BS005,QUCH,5315-1,2006,L,1.9
BS005,QUCH,5315-2,2006,L,3.4
BS005,QUCH,5315-3,2006,L,2.1
BS005,UMCA,5316-1,2006,L,5.1
BS005,UMCA,5316-2,2006,L,5.6
BS005,UMCA,5316-3,2006,L,5.5
BS005,UMCA,5316-4,2006,L,3.6
BS005,UMCA,5316-5,2006,L,1.7
BS005,UMCA,5316-6,2006,L,5.1
BS005,UMCA,5316-7,2006,L,5.9
BS005,UMCA,5317-1,2006,L,4.3
BS005,UMCA,5317-2,2006,L,8
BS005,UMCA,5317-3,2006,L,6
BS005,UMCA,5317-4,2006,L,1.8
BS005,UMCA,5318-1,2006,L,6.8
BS005,UMCA,5318-2,2006,L,3.9
BS005,UMCA,5318-3,2006,L,1.8
BS005,UMCA,5319-1,2006,L,6.5
BS005,UMCA,5319-2,2006,L,4.3
BS005,QUPA,5320-1,2006,L,3
BS005,QUPA,5320-2,2006,L,4.1
BS005,QUPA,5320-3,2006,L,2
BS005,QUPA,5320-4,2006,L,1.7
BS005,QUPA,5320-5,2006,L,2.4
BS005,QUPA,5320-6,2006,L,2.2
BS005,QUPA,5320-7,2006,L,2.3
BS005,QUPA,5320-8,2006,L,2
BS005,QUPA,5320-9,2006,L,1.5
BS005,QUPA,5320-10,2006,L,1.8
BS005,QUCH,5321-1,2006,L,2.2
BS005,QUCH,5321-2,2006,L,1
BS005,QUCH,5321-3,2006,L,2.4
BS005,QUCH,5321-4,2006,L,1.1
BS005,QUCH,5321-5,2006,L,2.9
BS005,UMCA,5322-1,2006,L,3.1
BS005,UMCA,5322-2,2006,L,8
BS005,UMCA,5322-3,2006,L,4.3
BS005,QUCH,5323-1,2006,L,5.7
BS005,QUCH,5323-2,2006,L,3.2
BS005,QUCH,5323-3,2006,L,2.5
BS005,QUCH,5323-4,2006,L,8
BS005,QUCH,5323-5,2006,L,2.3
BS005,QUCH,5323-6,2006,L,1.3
BS005,QUCH,5323-7,2006,L,7.4
BS005,QUCH,5323-8,2006,L,2.4
BS005,QUCH,5323-9,2006,L,2.2
BS005,QUCH,5323-10,2006,L,9.2
BS005,QUCH,5323-11,2006,L,2
BS005,QUCH,5323-12,2006,L,1.7
BS005,QUCH,5323-13,2006,L,12.2
BS005,QUCH,5323-14,2006,L,1.7
BS005,QUCH,5323-15,2006,L,2.3
BS005,QUCH,5323-16,2006,L,1.7
BS005,QUCH,5323-17,2006,L,1.9
BS005,QUCH,5323-18,2006,L,1
BS005,QUCH,5323-19,2006,L,1.6
BS005,QUCH,5323-20,2006,L,1.3
BS005,QUPA,5324-1,2006,L,3.5
BS005,QUPA,5324-2,2006,L,1.6
BS005,QUPA,5324-3,2006,L,1.4
BS005,QUPA,5325-1,2006,L,1.4
BS005,QUPA,5326-1,2006,L,2.5
BS005,QUPA,5326-2,2006,L,1.3
BS005,QUPA,5326-3,2006,L,2.5
BS005,QUPA,5326-4,2006,L,1.3
BS005,QUCH,5327-1,2006,L,1.7
BS005,QUCH,5327-2,2006,L,4
BS005,QUCH,5327-3,2006,L,2.2
BS005,QUCH,5327-4,2006,L,1.8
BS005,QUCH,5327-5,2006,L,3
BS005,QUCH,5327-6,2006,L,2.4
BS005,QUCH,5328-1,2006,L,1.6
BS005,QUCH,5328-2,2006,L,3.5
BS005,QUCH,5328-3,2006,L,1.3
BS005,QUCH,5328-4,2006,L,1.2
BS005,QUCH,5329-1,2006,L,1.8
BS005,QUCH,5329-2,2006,L,2
BS005,QUCH,5329-3,2006,L,2.3
BS005,QUCH,5329-4,2006,L,1.5
BS005,QUCH,5329-5,2006,L,6.5
BS005,QUCH,5329-6,2006,L,6.4
BS005,QUCH,5329-7,2006,L,2.4
BS005,QUCH,5329-8,2006,L,2.3
BS005,QUCH,5329-9,2006,L,17.1
BS005,QUCH,5329-10,2006,L,2.2
BS005,QUCH,5329-11,2006,L,2.3
BS005,QUCH,5329-12,2006,L,1.9
BS005,QUCH,5329-13,2006,L,5.1
BS005,QUCH,5329-14,2006,L,8.4
BS005,QUCH,5329-15,2006,L,2.2
BS005,QUCH,5329-16,2006,L,3.5
BS005,QUCH,5329-17,2006,L,1.7
BS005,QUCH,5329-18,2006,L,1.5
BS005,QUCH,5329-19,2006,L,2.4
BS005,QUCH,5329-20,2006,L,9.9
BS005,QUCH,5330-1,2006,L,12.5
BS005,QUCH,5330-2,2006,L,1.5
BS005,QUCH,5330-3,2006,L,1.4
BS005,QUCH,5330-4,2006,L,1.5
BS005,QUCH,5330-5,2006,L,1.4
BS005,QUCH,5330-6,2006,L,3
BS005,QUCH,5330-7,2006,L,10
BS005,QUCH,5330-8,2006,L,1.6
BS005,QUCH,5330-9,2006,L,12.5
BS005,QUPA,5331-1,2006,L,4.5
BS005,QUPA,5331-2,2006,L,1.3
BS005,QUPA,5331-3,2006,L,7.4
BS005,QUPA,5331-4,2006,L,3.4
BS005,QUPA,5331-5,2006,L,1.7
BS005,QUPA,5331-6,2006,L,1.4
BS005,QUPA,5331-7,2006,L,1.6
BS005,QUPA,5331-8,2006,L,1.7
BS005,QUPA,5331-9,2006,L,2.3
BS005,QUPA,5332-1,2006,L,8.7
BS005,CEOL,5395-1,2006,L,7.3
BS005,PICOU,5396-1,2006,L,60.5
BS005,QUPA,5397-1,2006,L,3.7
BS005,QUPA,5397-2,2006,L,1.3
BS005,QUAG,5398-1,2006,L,1.6
BS005,QUAG,5398-2,2006,L,10.4
BS005,QUAG,5398-3,2006,L,2
BS005,QUAG,5398-4,2006,L,4.5
BS005,QUAG,5398-5,2006,L,3.2
BS005,QUAG,5398-6,2006,L,1.5
BS005,QUAG,5398-7,2006,L,2.2
BS005,QUAG,5398-8,2006,L,2.7
BS005,QUAG,5398-9,2006,L,1.3
BS005,QUAG,5398-10,2006,L,1.3
BS005,QUAG,5398-11,2006,L,2.3
BS005,QUAG,5398-12,2006,L,30
BS005,QUAG,5398-13,2006,L,8.8
BS005,QUAG,5398-14,2006,L,26.8
BS005,QUCH,5399-1,2006,L,4.2
BS005,QUCH,5400-1,2006,L,1.8
BS005,QUCH,5400-2,2006,L,4.6
BS005,QUCH,5400-3,2006,L,3.2
BS005,QUCH,5400-4,2006,L,3.6
BS005,QUCH,5400-5,2006,L,1.1
BS005,QUCH,5400-6,2006,L,1.8
BS005,QUCH,5400-7,2006,D,12.5
BS005,LIDE,5401-1,2006,L,6.5
BS005,LIDE,5401-2,2006,L,2.1
BS005,QUCH,5402-1,2006,L,7.6
BS005,QUCH,5402-2,2006,L,1.5
BS005,QUCH,5402-3,2006,L,7.1
BS005,QUCH,5402-4,2006,L,5.6
BS005,QUCH,5402-5,2006,L,6.1
BS005,QUCH,5402-6,2006,L,2.5
BS005,QUCH,5402-7,2006,L,1.9
BS005,QUCH,5402-8,2006,L,3.2
BS005,QUCH,5403-1,2006,L,13.3
BS005,QUCH,5403-2,2006,L,1.8
BS005,QUCH,5403-3,2006,L,1.8
BS005,QUCH,5403-4,2006,L,4.8
BS005,QUCH,5403-5,2006,L,1.8
BS005,QUCH,5404-1,2006,L,5.9
BS005,QUCH,5404-2,2006,L,3.3
BS005,QUCH,5404-3,2006,L,4.1
BS005,QUCH,5404-4,2006,L,7.8
BS005,QUCH,5404-5,2006,L,1.5
BS005,QUCH,5404-6,2006,L,2.1
BS005,QUCH,5404-7,2006,L,6.1
BS005,QUCH,5405-1,2006,L,1.4
BS005,QUCH,5405-2,2006,L,2.5
BS005,QUCH,5405-3,2006,L,5.8
BS005,QUCH,5405-4,2006,L,1.7
BS005,QUCH,5405-5,2006,L,1.8
BS005,QUCH,5405-6,2006,L,6.6
BS005,QUCH,5405-7,2006,L,1.8
BS005,QUCH,5405-8,2006,L,1.5
BS005,QUCH,5405-9,2006,L,1.6
BS005,QUCH,5405-10,2006,L,1.8
BS005,QUCH,5405-11,2006,L,8.1
BS005,QUCH,5405-12,2006,L,1.7
BS005,QUCH,5405-13,2006,L,3.6
BS005,QUCH,5405-14,2006,L,3.4
BS005,QUCH,5405-15,2006,L,1.4
BS005,QUCH,5405-16,2006,L,3.6
BS005,QUCH,5405-17,2006,L,2.3
BS005,QUCH,5405-18,2006,L,1.4
BS005,QUCH,5405-19,2006,L,1.7
BS005,QUCH,5406-1,2006,L,6.8
BS005,QUCH,5406-2,2006,L,4
BS005,QUCH,5406-3,2006,L,8
BS005,QUCH,5406-4,2006,L,3.2
BS005,LIDE,5407-1,2006,L,1.5
BS005,LIDE,5407-2,2006,L,8.2
BS005,LIDE,5407-3,2006,L,1.4
BS005,LIDE,5407-4,2006,L,2.2
BS005,LIDE,5407-5,2006,L,3.6
BS005,LIDE,5407-6,2006,L,1.8
BS005,LIDE,5407-7,2006,L,2.4
BS005,LIDE,5407-8,2006,L,1.1
BS005,LIDE,5407-9,2006,L,2
BS005,QUCH,5408-1,2006,L,2
BS005,QUCH,5408-2,2006,L,2.2
BS005,LIDE,5409-1,2006,L,3.5
BS005,LIDE,5409-2,2006,L,8.3
BS005,LIDE,5409-3,2006,L,1.6
BS005,LIDE,5409-4,2006,L,3.9
BS005,LIDE,5409-5,2006,L,1.7
BS005,LIDE,5409-6,2006,L,2
BS005,LIDE,5409-7,2006,L,8.5
BS005,LIDE,5409-8,2006,L,7.4
BS005,LIDE,5409-9,2006,L,1.9
BS005,LIDE,5409-10,2006,L,2.7
BS005,LIDE,5409-11,2006,L,3
BS005,LIDE,5409-12,2006,L,1.5
BS005,LIDE,5409-13,2006,L,1.6
BS005,LIDE,5409-14,2006,D,1.8
BS005,QUCH,5410-1,2006,L,2.5
BS005,QUCH,5410-2,2006,L,2.3
BS005,QUCH,5410-3,2006,L,1.8
BS005,QUCH,5410-4,2006,L,1.6
BS005,LIDE,5411-1,2006,L,5
BS005,LIDE,5411-2,2006,L,2.4
